doi,score,twitter,facebook,blogs,news,wikipedia,policies,published_doi,published_score,published_twitter,published_facebook,published_blogs,published_news,published_wikipedia,published_policies
10.1101/776047,25.15,39,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776054,4.1,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776062,8.184,4,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776088,1.75,3,0,0,0,0,0,10.1016/j.celrep.2020.01.028,6.7,15,0,0,0,0,0
10.1101/776096,3.3,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776104,14.95,26,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776112,0.5,2,0,0,0,0,0,10.1016/j.jmb.2019.11.002,0,0,0,0,0,0,0
10.1101/776120,51.634,68,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776138,4.1,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776187,3,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776195,14.85,24,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776203,5.55,12,0,0,0,0,0,10.1038/s41467-020-14567-8,1,3,0,0,0,0,0
10.1101/776211,96.85,132,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776229,2.6,5,0,0,0,0,0,10.1128/aem.02479-19,69.806,9,0,4,5,0,0
10.1101/776237,7.95,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776245,34.15,61,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776260,1.25,4,0,0,0,0,0,10.1111/desc.12912,4,7,0,0,0,0,0
10.1101/776286,6.2,11,0,0,0,0,0,10.1093/molbev/msaa002,1.5,3,0,0,0,0,0
10.1101/776294,1.5,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776302,4.45,9,0,0,0,0,0,10.1038/s41598-020-60333-7,5.3,10,0,0,0,0,0
10.1101/776310,9.35,21,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776344,1.75,3,0,0,0,0,0,10.1007/s00018-020-03494-y,3.35,5,0,0,0,0,0
10.1101/776351,10.184,7,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776369,50.5,95,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776377,18.75,36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776385,3.85,8,0,0,0,0,0,10.1038/s41598-020-57764-7,6.35,13,1,0,0,0,0
10.1101/776393,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776401,4.1,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776419,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776427,2.75,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776443,4.35,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776450,14.9,31,0,0,0,0,0,10.1534/genetics.120.302815,3.6,5,0,0,0,0,0
10.1101/776468,40.25,72,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776476,0.75,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776484,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776492,3.25,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776500,0.25,1,0,0,0,0,0,10.1039/c9lc01047e,0,0,0,0,0,0,0
10.1101/776518,0.5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776526,1.75,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776534,6.35,13,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776542,36.734,51,0,1,0,0,0,10.1038/s41467-020-14651-z,59.4,94,1,0,0,0,0
10.1101/776559,3.6,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776567,8.2,13,0,0,0,0,0,10.1073/pnas.1921027117,13.01,8,0,1,0,0,0
10.1101/776575,8.5,14,0,0,0,0,0,10.1111/febs.15292,2.6,4,0,0,0,0,0
10.1101/776583,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776591,23.55,44,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776609,19.75,35,0,0,0,0,0,10.1111/eva.12939,0.25,1,0,0,0,0,0
10.1101/776617,19.83,28,0,1,0,0,0,10.1007/s10682-019-10011-6,8.3,16,0,0,0,0,0
10.1101/776625,12.05,26,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776633,1.6,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776641,1.75,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776658,1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776666,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776690,26.35,49,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776708,13,21,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776724,8.5,13,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776732,0.75,3,0,0,0,0,0,10.3389/fnhum.2019.00383,3.85,7,0,0,0,0,0
10.1101/776740,14.55,29,0,0,0,0,0,10.1038/s41598-019-56499-4,19.75,32,0,0,0,0,0
10.1101/776765,22.05,41,1,0,0,0,0,10.1016/j.cub.2020.03.016,17.2,29,0,0,0,0,0
10.1101/776773,8.25,14,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776781,40.95,58,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776799,2.5,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776807,5.75,18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776823,6.6,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776831,2.1,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776849,7.5,11,0,0,0,0,0,10.1128/msystems.00607-19,5.2,11,0,0,0,0,0
10.1101/776856,0.25,1,0,0,0,0,0,10.1128/jvi.01594-19,3.45,5,0,0,0,0,0
10.1101/776864,2,6,0,0,0,0,0,10.1128/jvi.01605-19,0,0,0,0,0,0,0
10.1101/776872,12.78,9,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776880,3.3,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776898,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776922,5.6,12,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776930,3.95,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776948,12.2,25,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776955,0.5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/776971,21.73,25,0,1,0,0,0,10.1128/msystems.00587-19,9.15,14,0,0,0,0,0
10.1101/776989,4.95,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777003,11.35,19,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777011,25.85,39,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777029,3.35,6,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777037,50.93,82,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777052,8.684,5,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777060,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777102,5.5,14,0,0,0,0,0,10.1534/genetics.119.302740,7.95,15,0,0,0,0,0
10.1101/777110,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777128,31.234,41,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777144,0.75,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777151,3.1,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777169,4.5,10,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777177,3.2,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777193,0.25,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777201,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777219,2.25,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777227,4.75,7,0,0,0,0,0,10.1371/journal.pone.0223341,1.95,3,0,0,0,0,0
10.1101/777235,12.934,9,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777243,0.75,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
10.1101/777250,1,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
